fec_candidate_id,candidate_name,state,party,committee_id,committee_name,total_receipts,total_disbursements,cash_on_hand_end_period,cash_on_hand,debts_owed_by_committee,coverage_start_date,coverage_end_date,cycle,individual_contributions,individual_itemized_contributions,individual_unitemized_contributions,candidate_contribution,other_receipts,last_report_type_full,last_report_year,is_principal_committee,source_endpoint,candidate_status,load_date,office,candidate_status_priority,totals_scope
S2KY00012,"MCCONNELL, MITCH",KY,REP,C00193342,MCCONNELL SENATE COMMITTEE,174224.95,934417.29,7333272.06,7333272.06,0.0,2025-01-01T00:00:00,2026-03-31T00:00:00,2026,18653.82,17200.82,1453.0,0.0,128703.45,APRIL QUARTERLY,2026,True,committee_totals,C,2025-01-10T21:01:11,S,0.0,latest_candidate_row_since_2025-01-01
S6KY00302,"MORRIS, NATE",KY,REP,C00909705,MORRIS FOR SENATE,7028611.22,6448016.35,580594.87,580594.87,4902000.0,2025-06-26T00:00:00,2026-03-31T00:00:00,2026,1851252.55,1234216.24,617036.31,0.0,375.0,APRIL QUARTERLY,2026,True,committee_totals,C,2026-01-07T21:03:57,S,0.0,latest_candidate_row_since_2025-01-01
S0KY00156,"PAUL, RAND",KY,REP,C00496075,RAND PAUL FOR US SENATE,3312762.54,3196268.18,6810091.73,6810091.73,0.0,2025-01-01T00:00:00,2026-03-31T00:00:00,2026,2811813.98,1940165.44,871648.54,0.0,183652.15,APRIL QUARTERLY,2026,True,committee_totals,C,2025-01-10T21:01:11,S,0.0,latest_candidate_row_since_2025-01-01
S0KY00198,"THONEY, ROGER",KY,REP,C00354365,ROGER THONEY FOR CONGRESS,0.0,86.0,1485.53,1485.53,27900.0,2025-01-01T00:00:00,2026-03-31T00:00:00,2026,0.0,0.0,0.0,0.0,0.0,APRIL QUARTERLY,2026,True,committee_totals,P,2021-12-08T06:50:51,S,1.0,latest_candidate_row_since_2025-01-01
S6KY00393,"WENZEL, DONALD RAY",KY,REP,C00932202,FRIENDS FOR THE OTHER DONALD WENZEL,2431.4,2431.4,,,,2025-01-28T00:00:00,2026-03-15T00:00:00,2026,,,,2431.4,,YEAR-END,2025,True,committee_totals,N,2025-12-30T21:00:52,S,2.0,latest_candidate_row_since_2025-01-01
S6LA00706,"ALBARES, NICHOLAS S.",LA,DEM,C00938944,NICHOLAS ALBARES FOR LOUISIANA,70920.59,16884.09,54036.5,54036.5,5275.0,2026-01-01T00:00:00,2026-03-31T00:00:00,2026,65645.59,55760.88,9884.71,0.0,0.0,APRIL QUARTERLY,2026,True,committee_totals,C,2026-04-21T21:14:29,S,0.0,latest_candidate_row_since_2025-01-01
S6LA00680,"CROCKETT, GARY",LA,DEM,C00941070,COMMITTEE TO ELECT GARY CROCKETT FOR LOUISIANA,350000.0,12138.94,675722.12,675722.12,350000.0,2026-01-01T00:00:00,2026-03-31T00:00:00,2026,0.0,0.0,0.0,0.0,0.0,APRIL QUARTERLY,2026,True,committee_totals,C,2026-04-21T21:14:29,S,0.0,latest_candidate_row_since_2025-01-01
S6LA00615,"DAVIS, JAMIE",LA,DEM,C00929117,JAMIE DAVIS FOR U.S. SENATE,325965.17,184143.76,141821.41,141821.41,10000.0,2025-10-01T00:00:00,2026-03-31T00:00:00,2026,315965.16,35975.0,279990.16,0.0,0.01,APRIL QUARTERLY,2026,True,committee_totals,C,2026-02-09T20:58:28,S,0.0,latest_candidate_row_since_2025-01-01
S4LA00040,"JOHN, CHRIS",LA,DEM,C00394445,CHRIS JOHN FOR US SENATE,100.0,90.18,12.61,12.61,126480.15,2025-01-01T00:00:00,2026-03-31T00:00:00,2026,0.0,0.0,0.0,100.0,0.0,APRIL QUARTERLY,2026,True,committee_totals,P,2021-12-08T06:50:50,S,1.0,latest_candidate_row_since_2025-01-01
S2LA00168,"STEIB, SYRITA",LA,DEM,C00802710,SUPPORT SYRITA STEIB,0.0,0.0,13076.63,13076.63,33614.25,2025-01-01T00:00:00,2025-04-16T00:00:00,2026,0.0,0.0,0.0,0.0,0.0,TERMINATION REPORT,2025,True,committee_totals,P,2023-03-09T10:16:03,S,1.0,latest_candidate_row_since_2025-01-01
S4LA00107,"CASSIDY, WILLIAM M.",LA,REP,C00543983,BILL CASSIDY FOR US SENATE,6507706.19,5959587.57,7128536.9,7128536.9,0.0,2025-01-01T00:00:00,2026-03-31T00:00:00,2026,2303602.81,2259340.32,44262.49,0.0,274590.46,APRIL QUARTERLY,2026,True,committee_totals,C,2025-05-07T20:59:48,S,0.0,latest_candidate_row_since_2025-01-01
S6LA00581,"EMERSON, JULIE CATHRYN",LA,REP,C00923631,JULIE EMERSON FOR LOUISIANA,688875.02,656194.34,32680.68,32680.68,0.0,2025-10-01T00:00:00,2026-03-31T00:00:00,2026,362375.02,360067.25,2307.77,0.0,0.0,APRIL QUARTERLY,2026,True,committee_totals,C,2026-02-09T20:58:28,S,0.0,latest_candidate_row_since_2025-01-01
S6LA00318,"FLEMING, JOHN C. JR.",LA,REP,C00597013,FLEMING FOR LOUISIANA,11227243.48,9076736.19,2169403.67,2169403.67,3654723.0,2025-01-01T00:00:00,2026-03-31T00:00:00,2026,593743.48,555140.64,38602.84,0.0,1500.0,APRIL QUARTERLY,2026,True,committee_totals,C,2025-01-29T21:03:35,S,0.0,latest_candidate_row_since_2025-01-01
S4LA00065,"KENNEDY, JOHN NEELY",LA,REP,C00608398,JOHN KENNEDY FOR US,8195849.16,5644652.0,18481378.86,18481378.86,0.0,2025-01-01T00:00:00,2026-03-31T00:00:00,2026,7185355.62,3917701.47,3267654.15,0.0,601126.04,APRIL QUARTERLY,2026,True,committee_totals,C,2025-01-10T21:01:11,S,0.0,latest_candidate_row_since_2025-01-01
S6LA00664,"LETLOW, JULIA",LA,REP,C00935411,JULIA LETLOW FOR LOUISIANA,3913424.32,1639379.99,2274044.33,2274044.33,0.0,2026-01-01T00:00:00,2026-03-31T00:00:00,2026,480571.28,433185.15,47386.13,0.0,0.0,APRIL QUARTERLY,2026,True,committee_totals,C,2026-04-18T21:13:41,S,0.0,latest_candidate_row_since_2025-01-01
S6LA00573,"SEIDEN, KATHY W",LA,REP,C00921536,SEIDEN FOR SENATE,1202191.0,1191584.43,10606.57,10606.57,80000.0,2025-10-01T00:00:00,2026-03-31T00:00:00,2026,127191.0,124800.0,2391.0,0.0,0.0,APRIL QUARTERLY,2026,True,committee_totals,C,2026-01-21T21:01:58,S,0.0,latest_candidate_row_since_2025-01-01
S6LA00672,"SKRMETTA, ERIC",LA,REP,C00937045,ERIC SKRMETTA FOR U.S. SENATE CAMPAIGN INC.,67750.0,9184.16,58565.84,58565.84,45983.37,2026-01-01T00:00:00,2026-03-31T00:00:00,2026,64250.0,64250.0,0.0,0.0,0.0,APRIL QUARTERLY,2026,True,committee_totals,C,2026-04-18T21:13:41,S,0.0,latest_candidate_row_since_2025-01-01
S6LA00698,"SPENCER, MARK",LA,REP,C00941880,MARK SPENCER FOR LOUISIANA,5395.0,5275.0,120.0,120.0,5275.0,2026-01-01T00:00:00,2026-03-31T00:00:00,2026,0.0,0.0,0.0,120.0,0.0,APRIL QUARTERLY,2026,True,committee_totals,C,2026-04-18T21:13:41,S,0.0,latest_candidate_row_since_2025-01-01
S4LA00057,"VITTER, DAVID B",LA,REP,C00394593,DAVID VITTER FOR US SENATE,0.0,3800.0,1461.28,1461.28,0.0,2025-01-01T00:00:00,2026-03-31T00:00:00,2026,0.0,0.0,0.0,0.0,0.0,APRIL QUARTERLY,2026,True,committee_totals,P,2021-12-08T06:50:51,S,1.0,latest_candidate_row_since_2025-01-01
S4MA00069,"KERRY, JOHN F",MA,DEM,C00408088,SPIRIT OF AMERICA PAC,0.0,400.38,605.79,605.79,0.0,2025-01-01T00:00:00,2026-03-31T00:00:00,2026,0.0,0.0,0.0,,,APRIL QUARTERLY,2026,False,committee_totals,P,2021-12-08T06:50:50,S,1.0,latest_candidate_row_since_2025-01-01
S4MA00028,"MARKEY, EDWARD SEN.",MA,DEM,C00196774,THE MARKEY COMMITTEE,3804689.34,3073999.78,2541376.53,2541376.53,0.0,2025-01-01T00:00:00,2026-03-31T00:00:00,2026,1705111.1,1036757.95,668353.15,0.0,48662.48,APRIL QUARTERLY,2026,True,committee_totals,C,2026-03-31T21:14:58,S,0.0,latest_candidate_row_since_2025-01-01
S6MA00296,"MOULTON, SETH",MA,DEM,C00547240,"SETH FOR MASSACHUSETTS, INC",4255419.17,2774289.78,3331467.45,3331467.45,0.0,2025-01-01T00:00:00,2026-03-31T00:00:00,2026,3951789.48,3496566.53,455222.95,0.0,72565.17,APRIL QUARTERLY,2026,True,committee_totals,C,2025-11-13T21:02:32,S,0.0,latest_candidate_row_since_2025-01-01
S6MA00254,"RIKLEEN, ALEXANDER",MA,DEM,C00903781,RIKLEEN COMMITTEE,75700.42,72981.88,2718.54,2718.54,37789.41,2025-04-01T00:00:00,2026-03-31T00:00:00,2026,51659.09,31836.27,19822.82,154.09,0.0,APRIL QUARTERLY,2026,True,committee_totals,C,2025-07-16T21:02:06,S,0.0,latest_candidate_row_since_2025-01-01
S2MA00170,"WARREN, ELIZABETH",MA,DEM,C00500843,"WARREN FOR SENATE, INC.",3772360.96,3499344.25,3723063.38,3723063.38,0.0,2025-01-01T00:00:00,2026-03-31T00:00:00,2026,3604077.29,1062211.3,2541865.99,0.0,43748.91,APRIL QUARTERLY,2026,True,committee_totals,C,2025-08-26T21:03:22,S,0.0,latest_candidate_row_since_2025-01-01
S8MA00268,"AYYADURAI, SHIVA DR",MA,IND,C00936542,SHIVA 4 SENATE,9869.51,2542.56,7326.95,7326.95,0.0,2026-01-01T00:00:00,2026-03-31T00:00:00,2026,4453.59,3700.0,754.0,5415.92,0.0,APRIL QUARTERLY,2026,True,committee_totals,C,2026-04-14T21:14:42,S,0.0,latest_candidate_row_since_2025-01-01
S4MA00275,"AYYADURAI, SHIVA DR.",MA,IND,C00936542,SHIVA 4 SENATE,9869.51,2542.56,7326.95,7326.95,0.0,2026-01-01T00:00:00,2026-03-31T00:00:00,2026,4453.59,3700.0,754.0,5415.92,0.0,APRIL QUARTERLY,2026,True,committee_totals,N,2023-01-12T22:24:01,S,2.0,latest_candidate_row_since_2025-01-01
S6MA00262,"DAWICKI, MORGAN GIFFORD",MA,IND,C00909663,CAMPAIGN FOR MORGAN G DAWICKI,16497.8,7308.9,3997.99,3997.99,0.0,2025-07-01T00:00:00,2026-03-31T00:00:00,2026,12166.72,10000.0,2166.72,4331.08,0.0,APRIL QUARTERLY,2026,True,committee_totals,C,2025-10-11T21:01:09,S,0.0,latest_candidate_row_since_2025-01-01
S6MA00288,"TACHE, JOSEPH",MA,OTH,C00920793,JOE TACHE FOR SENATE,96091.67,66361.23,29730.44,29730.44,1650.0,2025-08-01T00:00:00,2026-03-31T00:00:00,2026,95611.85,61650.64,33961.21,0.0,479.82,APRIL QUARTERLY,2026,True,committee_totals,C,2026-01-28T21:00:03,S,0.0,latest_candidate_row_since_2025-01-01
S4MA00291,"ANTONELLIS, ROBERT JOSEPH",MA,REP,C00841080,ROBERT ANTONELLIS FOR US SENATE,2000.0,0.0,1369.37,1369.37,59434.57,2025-01-01T00:00:00,2026-03-31T00:00:00,2026,0.0,0.0,0.0,0.0,0.0,APRIL QUARTERLY,2026,True,committee_totals,P,2025-03-18T15:34:07,S,1.0,latest_candidate_row_since_2025-01-01
S6MA00270,"BECH, NATHAN ALEXANDER",MA,REP,C00449397,COMMITTEE TO ELECT NATHAN BECH; THE,40000.0,43984.05,789.69,789.69,132087.21,2025-01-01T00:00:00,2026-03-31T00:00:00,2026,0.0,0.0,0.0,0.0,0.0,APRIL QUARTERLY,2026,True,committee_totals,C,2025-10-16T21:01:04,S,0.0,latest_candidate_row_since_2025-01-01
S6MA00304,"DEATON, JOHN",MA,REP,C00926139,JOHN DEATON FOR SENATE,1400141.01,571567.1,828573.91,828573.91,1005000.0,2025-10-01T00:00:00,2026-03-31T00:00:00,2026,320775.19,280944.6,39830.59,53414.0,24541.41,APRIL QUARTERLY,2026,True,committee_totals,C,2026-02-09T20:58:28,S,0.0,latest_candidate_row_since_2025-01-01
S4MD00327,"ALSOBROOKS, ANGELA",MD,DEM,C00840017,ALSOBROOKS FOR SENATE,1514583.43,974813.68,589615.13,589615.13,35065.99,2025-01-01T00:00:00,2026-03-31T00:00:00,2026,713750.0,398569.47,315180.53,0.0,44188.36,APRIL QUARTERLY,2026,True,committee_totals,C,2025-02-07T21:00:11,S,0.0,latest_candidate_row_since_2025-01-01
S6MD03177,"CARDIN, BENJAMIN L",MD,DEM,C00411587,"BEN CARDIN FOR SENATE, INC.",7213.91,427404.23,43251.41,43251.41,0.0,2025-01-01T00:00:00,2026-03-31T00:00:00,2026,0.0,0.0,0.0,0.0,1256.66,APRIL QUARTERLY,2026,True,committee_totals,P,2025-03-18T15:34:07,S,1.0,latest_candidate_row_since_2025-01-01
S4MD00301,"JAWANDO, WILL",MD,DEM,C00839449,WILL JAWANDO FOR MARYLAND,0.0,138465.86,0.0,0.0,0.0,2025-01-01T00:00:00,2025-07-15T00:00:00,2026,0.0,0.0,0.0,0.0,0.0,TERMINATION REPORT,2025,True,committee_totals,P,2025-03-18T15:34:07,S,1.0,latest_candidate_row_since_2025-01-01
S2MD00529,"SMITH, MICHELLE LAURENCE MS",MD,DEM,C00724328,MICHELLE L SMITH FOR SENATE,0.0,0.0,0.0,0.0,0.0,2025-01-01T00:00:00,2026-03-31T00:00:00,2026,0.0,0.0,0.0,0.0,0.0,APRIL QUARTERLY,2026,True,committee_totals,P,2023-03-09T10:16:03,S,1.0,latest_candidate_row_since_2025-01-01
S4MD00319,"TRONE, DAVID",MD,DEM,C00653196,"DAVID TRONE FOR MARYLAND, INC.",11041367.95,6744393.16,4300816.22,4300816.22,10000000.0,2025-01-01T00:00:00,2026-03-31T00:00:00,2026,31450.0,28150.0,3300.0,406107.21,250.0,APRIL QUARTERLY,2026,True,committee_totals,P,2025-03-18T15:34:07,S,1.0,latest_candidate_row_since_2025-01-01
S6MD03441,"VAN HOLLEN, CHRIS",MD,DEM,C00573758,VAN HOLLEN FOR SENATE,1515661.04,446554.55,3022508.66,3022508.66,2209.56,2025-01-01T00:00:00,2026-03-31T00:00:00,2026,1197783.57,1089415.46,108368.11,0.0,1000.0,APRIL QUARTERLY,2026,True,committee_totals,C,2025-12-03T21:03:11,S,0.0,latest_candidate_row_since_2025-01-01
S4MD00467,"WALLACE, NANCY",MD,GRE,C00868869,FRIENDS OF NANCY WALLACE,1000.0,820.0,-371.07,-371.07,0.0,2025-01-01T00:00:00,2026-09-30T00:00:00,2026,0.0,0.0,0.0,0.0,0.0,OCTOBER QUARTERLY,2026,True,committee_totals,N,2024-02-04T20:58:30,S,2.0,latest_candidate_row_since_2025-01-01
S4MD00293,"FICKER, ROBIN",MD,REP,C00832733,ROBIN FICKER FOR US SENATE,26.6,225.0,0.0,0.0,0.0,2025-01-01T00:00:00,2026-01-16T00:00:00,2026,0.0,0.0,0.0,0.0,0.03,TERMINATION REPORT,2026,True,committee_totals,P,2025-03-18T15:34:07,S,1.0,latest_candidate_row_since_2025-01-01
S2MD00602,"FRIEND, LORIE R",MD,REP,C00814442,ELECT-A-FRIEND,0.0,0.0,-2161.94,-2161.94,8692.25,2025-01-01T00:00:00,2026-03-31T00:00:00,2026,0.0,0.0,0.0,0.0,0.0,APRIL QUARTERLY,2026,True,committee_totals,N,2023-10-29T21:00:13,S,2.0,latest_candidate_row_since_2025-01-01
S4MD00483,"HOGAN, LARRY",MD,REP,C00869016,HOGAN FOR MARYLAND INC.,142947.61,296257.42,0.0,0.0,9357.08,2025-01-01T00:00:00,2026-03-31T00:00:00,2026,19160.13,17842.27,1317.86,0.0,55000.0,APRIL QUARTERLY,2026,True,committee_totals,P,2025-03-18T15:34:07,S,1.0,latest_candidate_row_since_2025-01-01
S4ME00113,"COSTELLO, DAVID",ME,DEM,C00907881,COSTELLO FOR U.S. SENATE,143480.66,96332.4,47148.26,47148.26,30000.0,2024-12-28T00:00:00,2026-03-31T00:00:00,2026,28678.25,17809.7,10868.55,4795.98,6.43,APRIL QUARTERLY,2026,True,committee_totals,C,2025-10-15T21:01:51,S,0.0,latest_candidate_row_since_2025-01-01
S6ME00357,"FAVREAU, TUCKER",ME,DEM,C00907873,TUCKER FOR MAINE,13599.1,5076.27,8522.83,8522.83,0.0,2025-04-01T00:00:00,2026-03-31T00:00:00,2026,4928.77,3892.77,1036.0,8670.25,0.08,APRIL QUARTERLY,2026,True,committee_totals,C,2025-10-10T21:01:50,S,0.0,latest_candidate_row_since_2025-01-01
S0ME00111,"GIDEON, SARA",ME,DEM,C00709899,SARA GIDEON FOR MAINE,55104.97,1135824.25,2680700.74,2680700.74,0.0,2025-01-01T00:00:00,2026-03-31T00:00:00,2026,0.0,0.0,0.0,0.0,54707.17,APRIL QUARTERLY,2026,True,committee_totals,P,2023-03-09T10:16:03,S,1.0,latest_candidate_row_since_2025-01-01
S6ME00381,"KLEBAN, DAN",ME,DEM,C00918300,DAN KLEBAN FOR US SENATE,458786.42,458366.92,419.5,419.5,1687.5,2024-10-08T00:00:00,2026-03-31T00:00:00,2026,244074.58,194725.0,49349.58,214666.84,45.0,APRIL QUARTERLY,2026,True,committee_totals,C,2025-10-18T21:00:34,S,0.0,latest_candidate_row_since_2025-01-01
S6ME00340,"LAFLAMME, ANDREA",ME,DEM,C00907261,LAFLAMME FOR ME,7739.32,1928.92,5810.4,5810.4,1750.0,2025-06-01T00:00:00,2026-03-31T00:00:00,2026,5989.32,5795.36,193.96,0.0,0.0,APRIL QUARTERLY,2026,True,committee_totals,C,2026-04-18T21:13:41,S,0.0,latest_candidate_row_since_2025-01-01
S6ME00407,"MILLS, JANET TRAFTON",ME,DEM,C00923144,MILLS FOR MAINE,5359823.45,4285469.89,1074353.56,1074353.56,0.0,2025-10-01T00:00:00,2026-03-31T00:00:00,2026,5019502.07,3373001.05,1646501.02,0.0,68921.28,APRIL QUARTERLY,2026,True,committee_totals,C,2026-02-09T20:58:28,S,0.0,latest_candidate_row_since_2025-01-01
S6ME00373,"PLATNER, GRAHAM",ME,DEM,C00916437,GRAHAM FOR MAINE,11956529.27,9225671.66,2730857.61,2730857.61,4766.6,2025-07-01T00:00:00,2026-03-31T00:00:00,2026,11851220.77,4201510.1,7649710.67,0.0,0.51,APRIL QUARTERLY,2026,True,committee_totals,C,2025-10-22T21:01:01,S,0.0,latest_candidate_row_since_2025-01-01
S6ME00365,"RODRIGUEZ, DAIRA",ME,DEM,C00916189,DAIRA FOR MAINE,242582.34,242582.34,0.0,0.0,0.0,2025-08-15T00:00:00,2025-12-31T00:00:00,2026,29582.33,22793.33,6789.0,53000.0,0.0,TERMINATION REPORT,2025,True,committee_totals,C,2025-10-18T21:00:34,S,0.0,latest_candidate_row_since_2025-01-01
S6ME00399,"EVANS, DAVID ALAN",ME,IND,C00921767,COMMITTEE TO ELECT DAVID EVANS,6436.72,6436.72,0.0,0.0,0.0,2025-10-01T00:00:00,2025-12-31T00:00:00,2026,6436.72,5831.72,605.0,0.0,0.0,TERMINATION REPORT,2025,True,committee_totals,C,2026-01-20T21:01:52,S,0.0,latest_candidate_row_since_2025-01-01
S2ME00109,"KING, ANGUS S. JR.",ME,IND,C00516047,ANGUS KING FOR U.S. SENATE CAMPAIGN,48607.13,218438.27,68885.63,68885.63,0.0,2025-01-01T00:00:00,2026-03-31T00:00:00,2026,20944.35,13360.0,7584.35,0.0,1255.41,APRIL QUARTERLY,2026,True,committee_totals,C,2025-02-07T21:00:11,S,0.0,latest_candidate_row_since_2025-01-01
S6ME00282,"RENCH, PHILLIP",ME,IND,C00897660,PHILLIP RENCH FOR US SENATE CAMPAIGN,55499.8,47452.0,8047.8,8047.8,50000.0,2025-01-01T00:00:00,2025-12-31T00:00:00,2026,4632.33,3568.4,1063.93,5.43,0.0,TERMINATION REPORT,2025,True,committee_totals,C,2025-04-16T21:03:05,S,0.0,latest_candidate_row_since_2025-01-01
S6ME00316,"CALABRESE, CARMEM VINCENT MR.",ME,REP,C00902759,CARMEN4SENATE.COM,17759.71,21259.71,-3500.0,-3500.0,0.0,2025-04-01T00:00:00,2025-09-30T00:00:00,2026,17759.71,17759.71,0.0,0.0,0.0,OCTOBER QUARTERLY,2025,True,committee_totals,C,2026-01-30T21:02:20,S,0.0,latest_candidate_row_since_2025-01-01
S6ME00324,"CALABRESE, CARMEN VINCENT MR.",ME,REP,C00902759,CARMEN4SENATE.COM,17759.71,21259.71,-3500.0,-3500.0,0.0,2025-04-01T00:00:00,2025-09-30T00:00:00,2026,17759.71,17759.71,0.0,0.0,0.0,OCTOBER QUARTERLY,2025,True,committee_totals,C,2026-01-30T21:02:20,S,0.0,latest_candidate_row_since_2025-01-01
S6ME00159,"COLLINS, SUSAN M.",ME,REP,C00314575,COLLINS FOR SENATOR,10463303.65,3038765.01,10000847.54,10000847.54,0.0,2025-01-01T00:00:00,2026-03-31T00:00:00,2026,5959045.69,5161284.54,797761.15,0.0,92451.18,APRIL QUARTERLY,2026,True,committee_totals,C,2025-01-10T21:01:11,S,0.0,latest_candidate_row_since_2025-01-01
S4MI00496,"BEYDOUN, NASSER",MI,DEM,C00837112,COMMITTEE TO ELECT NASSER BEYDOUN,0.0,0.0,9690.79,9690.79,0.0,2025-01-01T00:00:00,2026-03-31T00:00:00,2026,0.0,0.0,0.0,0.0,0.0,APRIL QUARTERLY,2026,True,committee_totals,P,2025-03-18T15:34:07,S,1.0,latest_candidate_row_since_2025-01-01
S6MI00418,"EL-SAYED, ABDUL",MI,DEM,C00902668,ABDUL FOR U.S. SENATE,7646727.83,5117400.65,2529327.18,2529327.18,0.0,2025-01-01T00:00:00,2026-03-31T00:00:00,2026,7572495.77,5571782.85,2000712.92,14000.0,4.65,APRIL QUARTERLY,2026,True,committee_totals,C,2025-07-17T21:01:06,S,0.0,latest_candidate_row_since_2025-01-01
S6MI00467,"HOWARD, RACHEL ELIZABETH",MI,DEM,C00906867,RACHEL FOR US SENATE,10937.0,6170.77,4766.23,4766.23,3287.0,2025-04-01T00:00:00,2025-09-30T00:00:00,2026,7650.0,7000.0,650.0,0.0,0.0,OCTOBER QUARTERLY,2025,True,committee_totals,C,2025-10-08T21:01:45,S,0.0,latest_candidate_row_since_2025-01-01
S6MI00392,"MCMORROW, MALLORY",MI,DEM,C00901173,MCMORROW FOR MICHIGAN,8624066.19,4931519.99,3692546.2,3692546.2,0.0,2025-03-19T00:00:00,2026-03-31T00:00:00,2026,8475064.69,4157872.41,4317192.28,83.66,29701.0,APRIL QUARTERLY,2026,True,committee_totals,C,2026-02-24T21:01:49,S,0.0,latest_candidate_row_since_2025-01-01
S4MI00355,"PETERS, GARY",MI,DEM,C00437889,PETERS FOR MICHIGAN,201476.25,786015.06,6543790.66,6543790.66,0.0,2025-01-01T00:00:00,2026-03-31T00:00:00,2026,18622.32,13265.01,5357.31,0.0,166718.95,APRIL QUARTERLY,2026,True,committee_totals,C,2025-10-15T21:01:51,S,0.0,latest_candidate_row_since_2025-01-01
S4MI00538,"PUGH, PAMELA L",MI,DEM,C00840587,BOSS UP PAC,1175.0,6004.93,1919.04,1919.04,0.0,2025-01-01T00:00:00,2026-03-31T00:00:00,2026,0.0,0.0,0.0,,,APRIL QUARTERLY,2026,False,committee_totals,P,2025-03-18T15:34:07,S,1.0,latest_candidate_row_since_2025-01-01
S4MI00470,"SLOTKIN, ELISSA",MI,DEM,C00834218,ELISSA SLOTKIN FOR MICHIGAN,4378578.6,2296328.03,2364965.95,2364965.95,15340.0,2025-01-01T00:00:00,2026-03-31T00:00:00,2026,4146863.02,1535239.36,2611623.66,0.0,116256.92,APRIL QUARTERLY,2026,True,committee_totals,C,2025-02-07T21:00:11,S,0.0,latest_candidate_row_since_2025-01-01
S8MI00281,"STABENOW, DEBBIE",MI,DEM,C00344473,STABENOW FOR US SENATE,8350.36,622820.6,0.0,0.0,0.0,2025-01-01T00:00:00,2025-06-30T00:00:00,2026,0.0,0.0,0.0,0.0,1006.17,TERMINATION REPORT,2025,True,committee_totals,P,2025-03-18T15:34:07,S,1.0,latest_candidate_row_since_2025-01-01
S6MI00426,"STEVENS, HALEY",MI,DEM,C00903039,HALEY STEVENS FOR SENATE,8870471.26,5481553.31,3388917.95,3388917.95,56555.46,2025-04-22T00:00:00,2026-03-31T00:00:00,2026,6479180.53,5518501.16,960679.37,0.0,0.0,APRIL QUARTERLY,2026,True,committee_totals,C,2025-07-17T21:01:06,S,0.0,latest_candidate_row_since_2025-01-01
S6MI00459,"TATE, JOSEPH ALLEN",MI,DEM,C00904862,TATE FOR MICHIGAN,243635.76,243635.76,0.0,0.0,0.0,2025-04-01T00:00:00,2025-09-30T00:00:00,2026,222028.21,169468.64,52559.57,0.0,0.0,TERMINATION REPORT,2025,True,committee_totals,C,2025-07-15T21:00:48,S,0.0,latest_candidate_row_since_2025-01-01
S6MI00509,"STEPHENS, THOMAS WAYNE",MI,NPA,C00915314,TJ STEPHENS FOR SENATE,1000.0,220.48,779.52,779.52,500.0,2025-07-01T00:00:00,2025-12-31T00:00:00,2026,500.0,500.0,0.0,0.0,0.0,YEAR-END,2025,True,committee_totals,N,2025-09-02T21:03:03,S,2.0,latest_candidate_row_since_2025-01-01
S4MI00694,"AMASH, JUSTIN",MI,REP,C00476291,JUSTIN AMASH FOR SENATE,552.18,3500.0,252.52,252.52,0.0,2025-01-01T00:00:00,2026-03-31T00:00:00,2026,0.0,0.0,0.0,549.66,0.0,APRIL QUARTERLY,2026,True,committee_totals,P,2025-03-18T15:34:07,S,1.0,latest_candidate_row_since_2025-01-01
S6MI00384,"HEURTEBISE, FREDERICK",MI,REP,C00897736,FREDERICK HEURTEBISE FOR US SENATE,10058.6,10058.6,0.0,0.0,0.0,2025-01-01T00:00:00,2025-05-03T00:00:00,2026,10058.6,8901.37,1157.23,0.0,0.0,TERMINATION REPORT,2025,True,committee_totals,C,2025-04-13T20:58:27,S,0.0,latest_candidate_row_since_2025-01-01
S4MI00454,"HOOVER, MICHAEL",MI,REP,C00832618,MICHAEL HOOVER FOR SENATE,0.0,0.0,1660.59,1660.59,72992.99,2025-01-01T00:00:00,2026-03-31T00:00:00,2026,0.0,0.0,0.0,0.0,0.0,APRIL QUARTERLY,2026,True,committee_totals,P,2025-03-18T15:34:07,S,1.0,latest_candidate_row_since_2025-01-01
S8MI00372,"JAMES, JOHN",MI,REP,C00651208,"JOHN JAMES FOR SENATE, INC.",0.0,-9467.32,10237.6,10237.6,0.0,2025-01-01T00:00:00,2026-03-31T00:00:00,2026,0.0,0.0,0.0,0.0,0.0,APRIL QUARTERLY,2026,True,committee_totals,P,2021-12-08T06:50:51,S,1.0,latest_candidate_row_since_2025-01-01
S4MI00637,"MEIJER, PETER MR.",MI,REP,C00855668,"MEIJER FOR SENATE, INC.",0.0,719.39,15148.47,15148.47,514533.5,2025-01-01T00:00:00,2026-03-31T00:00:00,2026,0.0,0.0,0.0,0.0,0.0,APRIL QUARTERLY,2026,True,committee_totals,P,2025-03-18T15:34:07,S,1.0,latest_candidate_row_since_2025-01-01
S4MI00561,"O'DONNELL, SHERRELL ANNE",MI,REP,C00847657,DR. SHERRY FOR SENATE,5790.15,13084.37,0.0,0.0,0.0,2025-01-01T00:00:00,2025-04-14T00:00:00,2026,72.6,0.0,72.6,2717.55,0.0,TERMINATION REPORT,2025,True,committee_totals,P,2025-03-18T15:34:07,S,1.0,latest_candidate_row_since_2025-01-01
